,TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW
1044,200.10001,84.0,88.5,1082.101
1401,199.0,85.40000153,90.5999985,1008.21
5360,204.0,84.30000305,89.8000031,1097.043
654,200.39999,86.19999695,91.0999985,972.4903
4288,197.7,83.69999695,87.9000015,1005.875
2981,199.3,85.59999847,90.6999969,1003.658
5210,199.39999,86.59999847,91.6999969,974.8249
3783,200.8,84.69999695,89.6999969,1011.712
2516,199.5,82.90000153,88.3000031,1027.821
666,198.7,86.5,91.3000031,978.2101
3270,198.0,83.09999847,87.8000031,1017.432
3325,197.89999,84.09999847,89.0999985,984.0467
2997,200.0,84.69999695,89.8000031,1001.323
5089,203.7,84.59999847,89.5,1116.654
4596,200.3,84.40000153,89.3000031,981.712
2565,201.7,85.09999847,89.5,1007.043
5479,198.5,84.0,88.5,1011.712
1944,199.0,85.09999847,90.0,1003.658
936,200.7,84.69999695,89.9000015,987.4319
111,197.2,87.90000153,92.9000015,972.4903
1627,202.89999,84.09999847,88.9000015,1109.766
2062,201.2,85.80000305,90.5999985,1075.097
3150,203.10001,83.40000153,88.3000031,1107.432
2070,201.7,84.19999695,89.0,1125.875
3824,199.39999,88.09999847,91.6999969,1009.377
4714,204.39999,83.40000153,88.5,1076.265
5283,200.10001,86.90000153,92.4000015,978.2101
3579,196.89999,83.40000153,87.8000031,1041.712
5526,200.89999,85.09999847,90.0999985,998.9883
3090,200.39999,84.90000153,89.6999969,962.1011
657,197.8,85.80000305,90.1999969,966.7704
1788,198.39999,84.0,88.4000015,1042.879
261,200.1265,88.40000153,89.1999969,1005.48
866,200.3,86.40000153,91.5999985,986.3813
4746,199.5,83.40000153,88.3000031,994.4358
5920,203.0,84.80000305,89.1999969,1075.097
5713,201.0,84.30000305,88.6999969,1020.934
3441,197.5,83.40000153,87.9000015,1007.043
3208,204.10001,83.69999695,88.8000031,1091.323
2546,202.2,84.90000153,89.8000031,1054.436
116,200.2,85.542239,90.452079,1005.48
1078,202.2,85.69999695,90.5999985,1094.708
2464,197.5,86.5,91.0999985,1008.21
4493,200.60001,82.0,86.9000015,1022.101
1291,200.10001,85.90000153,89.9000015,1058.988
3379,202.2,85.09999847,89.0,1099.377
2487,199.2,85.0,90.0999985,1009.377
4139,197.89999,82.40000153,87.0999985,1008.21
3778,199.89999,84.5,89.3000031,1017.432
4730,199.0,83.40000153,88.6999969,990.9338
5809,199.3,83.40000153,87.5999985,1038.21
1654,202.39999,84.40000153,89.4000015,1101.712
2659,197.60001,86.0,91.0999985,998.9883
4014,199.0,83.5,87.6999969,992.1011
1940,196.89999,85.09999847,89.6999969,1004.825
5411,200.60001,83.09999847,87.3000031,1090.156
5068,199.5,84.19999695,89.3000031,973.6576
1348,200.89999,84.5,88.8000031,1098.21
4672,201.89999,83.80000305,88.0999985,1045.097
1201,196.10001,86.19999695,91.3000031,936.7704
3909,200.2,86.09999847,91.0999985,979.3774
4706,203.3,84.09999847,89.0999985,1075.097
1828,200.10001,84.90000153,89.8000031,1014.047
2180,200.89999,85.542239,90.452079,1005.48
5528,198.60001,85.30000305,89.6999969,1003.658
1897,197.5,84.19999695,89.0999985,986.3813
2558,200.0,84.09999847,88.4000015,1046.265
40,203.7,84.80000305,89.9000015,1112.101
1842,199.0,84.59999847,89.3000031,1011.712
1463,196.2,83.69999695,88.8000031,1022.101
5290,200.60001,86.80000305,92.3000031,955.214
2225,198.89999,84.09999847,89.4000015,1011.712
3316,200.39999,84.30000305,89.5999985,975.9922
3925,199.2,85.69999695,90.4000015,979.3774
3417,201.8,84.0,88.9000015,1098.21
291,200.39999,87.90000153,92.8000031,1016.265
1120,196.5,85.09999847,89.6999969,988.5992
4483,198.8,81.90000153,86.4000015,1010.545
2608,200.3,84.19999695,88.8000031,1108.599
4699,203.8,82.90000153,87.8000031,1083.268
2466,199.7,85.90000153,90.8000031,1009.377
3271,196.8,83.30000305,87.9000015,1005.875
2484,198.7,85.90000153,90.5999985,1000.156
4131,197.7,82.5,87.1999969,1009.377
4400,200.8,82.30000305,86.3000031,925.214
915,197.5,85.40000153,90.0999985,986.3813
1609,202.8,85.0,89.9000015,1109.766
4552,200.3,83.80000305,89.0999985,1002.49
3634,201.2,83.40000153,88.3000031,1072.879
1627,202.89999,84.09999847,88.9000015,1109.766
515,203.5,83.69999695,88.8000031,1088.988
1477,196.5,84.30000305,89.3000031,1028.988
763,200.10001,82.40000153,87.1999969,1049.766
199,196.7,85.30000305,90.3000031,1041.712
1782,199.89999,83.19999695,88.1999969,1052.101
242,201.5,85.40000153,90.0999985,985.214
3917,199.7,85.59999847,90.3000031,984.0467
41,203.0,85.09999847,89.5999985,1113.152
4424,202.39999,85.0,89.8000031,1030.156
1098,198.2,85.30000305,89.6999969,979.3774
3695,201.10001,83.90000153,88.8000031,1071.712
3522,196.60001,82.40000153,87.0,1018.599
545,202.5,84.30000305,89.0,1093.541
2563,200.7,85.0,89.5999985,1014.047
85,201.3,87.09999847,92.4000015,1026.654
449,197.3,85.59999847,90.5999985,1002.49
4010,201.0,83.0,88.0999985,995.6031
4313,198.8,83.19999695,87.9000015,1024.436
5672,201.7,84.09999847,88.6999969,1098.21
4663,204.8,85.542239,90.452079,1005.48
295,200.60001,88.19999695,93.1999969,1004.825
675,198.89999,86.5,91.3000031,985.214
4905,200.5,83.30000305,88.1999969,1002.49
1725,198.3,84.80000305,90.1999969,985.214
683,199.60001,85.69999695,91.0,970.1556
5534,198.5,85.30000305,89.6999969,989.7665
4526,199.0,83.0,87.8000031,1027.821
474,200.3,85.09999847,90.5999985,997.821
5892,203.8,83.69999695,88.1999969,1112.101
4311,200.8,83.90000153,88.4000015,1028.988
3971,198.3,85.90000153,90.6999969,990.9338
5046,197.39999,85.30000305,90.4000015,982.8794
5599,201.89999,83.40000153,88.1999969,1110.934
133,200.0,85.59999847,90.9000015,1031.323
2276,198.5,83.30000305,87.8000031,1002.49
5343,199.5,82.80000305,87.3000031,1092.49
4681,201.89999,84.59999847,89.6999969,1070.545
4562,198.3,84.69999695,89.4000015,978.2101
1307,202.5,84.30000305,88.6999969,1115.486
4064,199.2,82.19999695,87.0,1042.879
3382,203.2,83.40000153,88.0999985,1112.101
1311,201.7,84.59999847,89.5999985,1099.377
4273,202.10001,83.90000153,88.8000031,1117.821
3266,200.39999,82.30000305,87.5,997.821
345,199.7,86.19999695,91.0999985,1050.934
1383,200.5,84.80000305,89.4000015,1102.879
3599,198.2,84.40000153,88.9000015,1009.377
535,203.60001,86.40000153,91.0999985,1065.875
3006,198.8,84.90000153,90.4000015,1016.265
1370,199.8,85.19999695,90.0,1103.93
784,200.10001,83.0,87.8000031,1018.599
432,200.3,85.40000153,91.0999985,986.3813
54,201.60001,85.59999847,90.9000015,1118.988
573,203.0,84.69999695,89.3000031,1122.49
715,199.10001,85.542239,90.452079,1005.48
2888,201.0,84.40000153,89.0,1099.377
1817,200.5,84.80000305,89.9000015,985.214
2384,200.3,85.59999847,90.8000031,1108.599
3988,200.7,84.59999847,89.5999985,986.3813
2078,199.8,84.5,89.4000015,1099.377
2051,201.3,85.542239,90.452079,920.5447
3670,200.2,84.09999847,88.9000015,1073.93
2748,198.60001,86.40000153,91.3000031,1003.658
2076,200.60001,83.90000153,88.9000015,1097.043
4244,200.60001,84.19999695,88.9000015,1117.821
4971,198.8,85.09999847,89.6999969,1000.156
5113,202.5,84.19999695,88.5,1103.93
5424,200.2,82.5,86.6999969,1077.432
5250,198.2,86.09999847,91.0999985,950.5447
770,199.60001,83.19999695,88.0,1040.545
1833,198.7,85.5,89.9000015,996.6537
139,197.89999,85.59999847,90.5999985,1027.821
1089,201.2,85.09999847,89.6999969,1093.541
5929,200.3,87.09999847,91.8000031,972.4903
4485,198.7,81.40000153,85.6999969,1012.879
3054,197.8,84.80000305,89.5999985,1010.545
2757,196.10001,86.0,90.8000031,984.0467
2089,199.89999,84.59999847,89.5999985,1116.654
1477,196.5,84.30000305,89.3000031,1028.988
3730,201.10001,84.59999847,89.3000031,1050.934
5869,199.89999,83.69999695,88.5999985,1123.541
594,202.39999,83.90000153,88.3000031,1122.49
778,200.5,83.09999847,87.9000015,1022.101
4979,200.10001,85.0,90.3000031,996.6537
3705,202.0,83.90000153,88.8000031,1077.432
3693,203.7,83.80000305,88.9000015,1077.432
2634,203.10001,85.59999847,90.4000015,1115.486
398,196.89999,85.80000305,90.3000031,1012.879
1674,197.60001,85.09999847,90.3000031,984.0467
209,200.60001,86.09999847,91.1999969,992.1011
1121,196.89999,85.0,89.3000031,988.5992
2376,199.89999,84.19999695,88.8000031,1106.265
5327,200.39999,84.5,89.4000015,1038.21
3817,201.5,87.0,92.3000031,986.3813
3755,198.60001,84.09999847,89.1999969,1041.712
1452,197.0,85.09999847,90.0999985,1042.879
3303,197.8,84.40000153,89.0,986.3813
4783,198.0,83.5,88.0999985,1038.21
5360,204.0,84.30000305,89.8000031,1097.043
5842,201.5,84.09999847,88.5999985,1098.21
4117,198.60001,83.19999695,88.0999985,1017.432
448,196.89999,85.69999695,91.0,1002.49
3883,200.0,88.09999847,92.8000031,1005.48
407,200.39999,85.59999847,90.5999985,1016.265
5347,199.0,82.5,86.9000015,1093.541
2569,202.2,84.80000305,89.4000015,1014.047
5480,200.0,84.30000305,89.4000015,1015.214
5800,197.8,85.542239,90.452079,1005.48
3984,201.89999,84.40000153,89.5999985,987.4319
5822,201.8,83.80000305,88.8000031,1105.097
2371,200.5,84.69999695,89.1999969,1120.156
4540,200.39999,82.30000305,87.5,1018.599
5617,203.8,83.69999695,88.4000015,1109.766
595,203.0,83.90000153,88.8000031,1113.152
3213,201.2,83.69999695,88.8000031,1101.712
3631,201.2,83.40000153,88.0999985,1090.156
3295,198.2,83.90000153,88.3000031,978.2101
2175,199.3,85.542239,90.452079,960.9338
813,202.0,84.40000153,89.0999985,1120.156
2843,199.10001,84.09999847,89.3000031,1026.654
4648,199.39999,83.19999695,87.5,1012.879
5011,199.10001,84.69999695,90.0,1002.49
2718,196.0,85.5,91.0999985,975.9922
4239,202.3,84.0,88.5,1118.988
5683,203.2,83.40000153,87.8000031,1095.875
4942,197.8,88.80000305,93.1999969,1005.48
500,199.8,83.19999695,88.0,1094.708
5256,199.89999,86.69999695,92.0,975.9922
5551,200.2,85.09999847,89.5,994.4358
5438,201.2,85.542239,90.452079,1005.48
766,197.89999,83.09999847,87.5,1041.712
749,200.60001,83.40000153,88.5999985,1024.436
4501,198.39999,83.40000153,88.1999969,1022.101
4623,202.0,83.40000153,88.4000015,989.7665
3353,200.7,84.09999847,89.0,985.214
3376,203.10001,85.542239,90.452079,894.0467
3099,200.60001,84.59999847,89.1999969,1024.436
1994,200.3,84.09999847,89.0,1052.101
3190,201.2,83.30000305,88.0,1095.875
2716,198.8,85.30000305,90.3000031,984.0467
1653,201.89999,84.69999695,89.3000031,1112.101
4630,199.3,83.90000153,88.5,978.2101
4592,198.8,84.40000153,88.9000015,985.214
2450,202.8,85.40000153,90.5,1120.156
1514,197.3,82.80000305,87.6999969,1022.101
3496,198.8,84.0,89.0999985,997.821
680,200.5,86.09999847,91.3000031,978.2101
5458,197.8,84.69999695,89.3000031,1014.047
4807,200.0,83.40000153,88.0,1027.821
4698,201.2,83.09999847,87.9000015,1091.323
128,200.8,86.09999847,90.9000015,1025.486
2899,199.89999,83.59999847,88.5,1015.214
4944,198.89999,83.69999695,88.8000031,975.9922
892,200.39999,85.5,90.5999985,988.5992
5721,199.0,84.19999695,88.8000031,1025.486
1769,200.0,84.19999695,88.8000031,1054.436
1858,199.5,84.69999695,89.8000031,1010.545
4562,198.3,84.69999695,89.4000015,978.2101
2835,199.39999,83.40000153,88.4000015,1017.432
3038,199.7,84.69999695,89.8000031,1015.214
5780,198.8,84.09999847,89.0,993.2685
2703,196.10001,86.5,92.0999985,985.214
4488,198.3,81.40000153,86.4000015,1020.934
2216,197.3,84.80000305,90.0999985,996.6537
5431,200.3,82.69999695,87.1999969,1070.545
5541,200.10001,84.30000305,89.5999985,1010.545
4475,204.10001,83.40000153,88.0999985,1084.319
696,200.3,87.19999695,92.4000015,972.4903
1160,196.10001,85.0,89.5999985,988.5992
5435,200.0,85.90000153,91.0,1005.48
2423,200.2,85.59999847,90.1999969,1095.875
4317,199.8,83.09999847,87.9000015,1019.767
242,201.5,85.40000153,90.0999985,985.214
2134,198.7,85.0,89.8000031,1107.432
3768,200.2,82.80000305,87.5999985,1053.268
18,201.0,84.80000305,90.0999985,1103.93
2299,198.2,83.90000153,88.5,1000.156
2322,201.60001,85.19999695,90.0,1116.654
4562,198.3,84.69999695,89.4000015,978.2101
2978,199.5,85.09999847,90.4000015,1020.934
3038,199.7,84.69999695,89.8000031,1015.214
435,196.60001,85.09999847,90.0,995.6031
3717,202.5,84.90000153,90.0999985,1064.708
4243,201.10001,84.19999695,88.9000015,1120.156
292,197.7,87.90000153,92.6999969,1009.377
1279,199.89999,85.30000305,90.0,1027.821
810,203.89999,84.40000153,89.5,1116.654
2290,200.0,83.69999695,88.4000015,1007.043
4535,200.0,82.19999695,87.8000031,1019.767
525,200.1265,85.542239,90.452079,1005.48
3139,199.89999,83.59999847,87.8000031,1118.988
2636,200.2,84.80000305,89.5999985,1107.432
0,202.10202,87.17001343,91.5120087,997.5103
3244,200.7,86.40000153,90.4000015,1004.825
1127,198.2,85.19999695,89.8000031,992.1011
2809,198.2,84.0,89.0999985,1026.654
1015,199.0,83.5,88.0999985,1050.934
1113,196.8,84.59999847,89.5999985,990.9338
1387,199.39999,84.5,89.1999969,1086.654
4796,200.2,83.80000305,89.0999985,1045.097
4762,198.8,84.0,88.8000031,992.1011
1226,197.89999,85.09999847,89.6999969,1028.988
2885,200.3,83.90000153,88.4000015,1103.93
2308,201.0,86.69999695,91.3000031,973.6576
5770,200.89999,84.59999847,89.5,986.3813
4843,199.0,83.90000153,88.3000031,1035.875
2796,198.60001,84.5,89.4000015,1024.436
546,203.3,84.5,89.5,1100.545
3356,198.7,83.40000153,88.3000031,995.6031
5259,198.3,86.69999695,92.0999985,957.4319
5320,199.2,83.40000153,88.3000031,1024.436
4439,203.0,82.90000153,87.6999969,1099.377
2634,203.10001,85.59999847,90.4000015,1115.486
5364,203.2,84.5,89.4000015,1118.988
792,201.0,85.542239,90.452079,1005.48
2368,202.89999,84.80000305,89.4000015,1109.766
3668,202.60001,83.59999847,88.6999969,1072.879
3597,198.7,84.19999695,88.5,1005.875
167,199.89999,84.90000153,89.6999969,1019.767
3837,198.89999,84.40000153,88.8000031,1005.875
2995,200.0,85.19999695,90.4000015,1003.658
1693,196.3,84.59999847,89.8000031,989.7665
1268,198.7,85.40000153,90.0999985,1025.486
4963,197.3,86.5,91.0999985,954.0467
1521,197.7,83.0,87.6999969,1025.486
1834,200.10001,85.19999695,90.3000031,1014.047
763,200.10001,82.40000153,87.1999969,1049.766
4125,199.2,82.40000153,86.9000015,1016.265
4819,198.60001,82.80000305,87.5999985,1050.934
2487,199.2,85.0,90.0999985,1009.377
3235,202.89999,84.0,89.0999985,1095.875
4302,199.0,85.542239,90.452079,1005.48
5488,200.39999,83.80000305,88.5,1022.101
2250,198.89999,83.69999695,88.8000031,1000.156
3381,201.7,83.5,87.6999969,1106.265
156,197.8,85.30000305,89.9000015,1023.268
3328,198.89999,84.09999847,89.0999985,984.0467
1056,202.7,85.19999695,90.0999985,1100.545
2461,198.5,87.80000305,93.3000031,1012.879
2892,200.0,83.19999695,87.5,1107.432
4608,199.0,84.09999847,88.5999985,988.5992
5547,199.5,84.40000153,89.1999969,996.6537
4636,201.2,83.90000153,88.5999985,982.8794
1465,198.3,83.5,88.0999985,1028.988
660,200.5,86.5,91.6999969,973.6576
1660,203.0,84.0,89.0999985,1101.712
3797,198.60001,85.0,89.5999985,1009.377
5619,203.0,83.69999695,88.4000015,1123.541
5920,203.0,84.80000305,89.1999969,1075.097
5087,201.3,84.19999695,89.0999985,1112.101
824,203.3,85.59999847,90.6999969,1116.654
4024,200.7,83.30000305,87.9000015,985.214
1500,196.2,83.59999847,88.6999969,1020.934
5899,201.60001,84.19999695,89.0,1118.988
5644,204.3,83.59999847,88.3000031,1110.934
4031,201.3,82.09999847,86.9000015,998.9883
4165,201.5,82.5,86.9000015,1112.101
4831,199.39999,83.69999695,88.6999969,1052.101
2368,202.89999,84.80000305,89.4000015,1109.766
4961,200.10001,86.0,91.5,974.8249
3417,201.8,84.0,88.9000015,1098.21
4722,198.2,84.40000153,89.4000015,988.5992
4573,200.8,83.30000305,88.1999969,981.712
5377,199.39999,84.19999695,88.5999985,1100.545
1415,198.7,86.0,91.0999985,998.9883
406,200.39999,85.5,90.5999985,1008.21
4408,204.2,85.542239,90.452079,1005.48
5832,201.10001,83.40000153,88.5999985,1105.097
4003,201.2,83.09999847,88.0,1002.49
2923,198.60001,83.80000305,89.0,1008.21
3588,197.89999,83.19999695,87.5999985,1017.432
4107,200.2,83.19999695,87.6999969,1015.214
3399,201.39999,83.69999695,88.1999969,1107.432
641,198.60001,85.90000153,90.9000015,1004.825
4588,200.60001,82.59999847,87.4000015,989.7665
4573,200.8,83.30000305,88.1999969,981.712
5712,201.10001,84.40000153,88.6999969,1030.156
5481,198.39999,84.40000153,89.0,1012.879
1015,199.0,83.5,88.0999985,1050.934
3949,198.7,84.80000305,90.0,995.6031
192,200.2,85.5,90.9000015,1023.268
2929,200.89999,83.69999695,89.0,994.4358
2163,197.3,86.30000305,91.6999969,1008.21
3054,197.8,84.80000305,89.5999985,1010.545
1488,199.3,84.0,89.3000031,1026.654
5529,198.60001,85.09999847,90.0,1000.156
5501,201.60001,85.19999695,90.3000031,993.2685
3436,200.3,84.0,89.0,1004.825
1534,197.8,82.90000153,87.5,1017.432
2630,202.2,85.69999695,90.5999985,1114.319
744,200.3,84.19999695,89.0999985,1032.49
146,197.2,85.30000305,89.9000015,1027.821
2190,197.2,84.90000153,89.6999969,1004.825
2535,199.60001,83.90000153,88.6999969,1041.712
1882,199.5,84.5,89.5999985,977.0428
3930,201.60001,84.59999847,89.5999985,993.2685
4837,198.5,83.09999847,87.8000031,1040.545
2464,197.5,86.5,91.0999985,1008.21
1247,198.0,84.59999847,89.1999969,1025.486
1668,198.2,84.69999695,89.3000031,996.6537
3391,202.5,83.5,88.5,1107.432
3641,202.3,83.80000305,88.3000031,1080.934
1726,196.39999,84.80000305,90.0,993.2685
4024,200.7,83.30000305,87.9000015,985.214
5263,199.60001,86.59999847,91.4000015,958.5992
5833,203.2,83.40000153,88.3000031,1100.545
1800,199.10001,85.542239,90.452079,1005.48
637,200.60001,86.09999847,91.3000031,998.9883
3731,202.39999,84.59999847,90.0,1049.766
2237,196.8,84.09999847,89.0999985,1009.377
5583,202.8,85.542239,90.452079,926.3813
5622,203.89999,83.40000153,88.1999969,1113.152
2780,196.5,84.90000153,89.5,1023.268
3226,203.0,85.09999847,90.0,1110.934
2414,199.7,86.5,91.5999985,1098.21
5575,198.8,83.69999695,88.4000015,1052.101
77,201.0,86.90000153,92.0999985,1037.043
10,204.89999,85.09999847,89.8000031,1112.101
2446,201.10001,84.90000153,89.9000015,1108.599
4956,199.39999,86.40000153,91.5,970.1556
3692,202.2,83.90000153,88.3000031,1069.377
4670,204.3,87.0,92.4000015,962.1011
4509,201.10001,82.80000305,88.3000031,1025.486
1958,197.2,85.5,90.8000031,1002.49
1596,202.3,85.5,89.8000031,1112.101
1183,197.5,84.90000153,89.6999969,995.6031
1175,197.3,85.19999695,90.4000015,984.0467
54,201.60001,85.59999847,90.9000015,1118.988
4637,199.0,83.59999847,87.8000031,992.1011
3651,200.3,84.5,88.8000031,1082.101
4829,200.10001,83.69999695,88.8000031,1045.097
2425,201.60001,85.90000153,90.3000031,1105.097
1272,200.7,85.30000305,90.0,1022.101
173,197.89999,84.90000153,89.3000031,1025.486
2236,198.89999,84.30000305,89.4000015,1001.323
1043,202.39999,83.5,88.4000015,1085.486
5765,200.89999,85.5,90.5,1005.875
651,199.10001,86.69999695,91.6999969,966.7704
3167,200.8,82.69999695,87.5,1099.377
4947,199.0,84.69999695,90.0,970.1556
2507,199.5,85.0,89.4000015,1053.268
690,199.89999,86.0,91.1999969,977.0428
3230,201.0,84.5,89.6999969,1094.708
366,199.3,86.30000305,91.5,1031.323
3607,198.39999,84.69999695,89.4000015,1005.875
91,198.2,86.80000305,91.8000031,1022.101
1614,203.0,85.09999847,90.0999985,1120.156
2301,198.89999,83.0,87.9000015,1011.712
4950,199.10001,85.40000153,90.4000015,959.7665
1799,199.10001,85.542239,90.452079,1005.48
3073,201.3,85.40000153,90.6999969,962.1011
2060,200.0,86.5,91.5999985,1063.658
864,200.5,86.5,91.9000015,978.2101
1997,199.3,84.40000153,89.1999969,1060.156
3003,198.5,84.69999695,89.4000015,1004.825
3765,198.60001,83.30000305,88.4000015,1061.323
1873,197.7,84.90000153,89.5999985,1008.21
292,197.7,87.90000153,92.6999969,1009.377
2863,202.7,83.59999847,88.5,1099.377
3795,200.5,84.80000305,89.5,1001.323
2925,200.60001,83.80000305,88.5999985,1003.658
3033,196.89999,85.90000153,90.5999985,1008.21
747,200.7,83.90000153,88.6999969,1028.988
3761,200.10001,83.40000153,88.4000015,1052.101
3827,198.5,84.30000305,89.0999985,1014.047
5251,200.39999,86.30000305,91.8000031,970.1556
5728,199.89999,83.90000153,88.5,1027.821
3854,199.89999,83.40000153,87.8000031,1030.156
5920,203.0,84.80000305,89.1999969,1075.097
306,200.5,88.0,92.9000015,1005.875
3754,197.89999,84.19999695,88.8000031,1041.712
4104,200.39999,82.5,86.9000015,1023.268
5885,203.10001,83.69999695,88.1999969,1114.319
5931,201.39999,87.0,91.9000015,980.5447
2958,198.8,83.80000305,89.0,1003.658
3382,203.2,83.40000153,88.0999985,1112.101
4913,200.5,83.5,88.1999969,993.2685
81,201.10001,86.69999695,92.3000031,1022.101
3785,199.89999,84.5,89.5999985,1016.265
1975,197.0,86.19999695,91.3000031,1004.825
5631,203.8,84.19999695,88.9000015,1117.821
4380,198.3,84.09999847,88.5,975.9922
2005,198.2,84.0,88.9000015,1056.654
1345,201.60001,84.59999847,89.0,1094.708
3280,200.0,82.09999847,86.6999969,1000.156
5532,199.5,85.69999695,90.5999985,1012.879
2078,199.8,84.5,89.4000015,1099.377
4879,199.5,84.30000305,89.1999969,1010.545
1779,199.2,83.59999847,88.4000015,1052.101
1922,198.2,84.30000305,89.5,982.8794
1782,199.89999,83.19999695,88.1999969,1052.101
5109,203.10001,83.90000153,88.5,1102.879
5678,203.7,83.90000153,88.5,1093.541
248,200.2,85.80000305,90.5,994.4358
4515,200.60001,81.80000305,86.5,1022.101
1994,200.3,84.09999847,89.0,1052.101
164,200.8,85.09999847,90.4000015,1023.268
5910,201.5,84.0,88.3000031,1101.712
612,203.0,84.5,89.5,1109.766
1890,196.3,84.19999695,89.0,986.3813
1716,199.5,84.5,89.6999969,980.5447
405,198.2,85.19999695,90.1999969,1018.599
2059,202.0,86.59999847,91.5999985,1068.21
1046,202.0,84.40000153,89.0,1087.821
5936,198.39999,86.69999695,91.1999969,965.6031
3563,199.5,83.30000305,87.8000031,1027.821
3449,199.8,83.59999847,88.9000015,1010.545
1806,199.10001,85.542239,90.452079,906.7704
2141,198.89999,85.5,90.5,1007.043
4730,199.0,83.40000153,88.6999969,990.9338
2892,200.0,83.19999695,87.5,1107.432
800,202.60001,85.0,90.0999985,1101.712
3155,200.2,82.90000153,87.0999985,1122.49
2122,200.8,84.30000305,89.5999985,1109.766
5034,199.3,84.40000153,89.3000031,988.5992
5552,199.2,85.0,90.0,996.6537
864,200.5,86.5,91.9000015,978.2101
1106,199.60001,84.80000305,89.9000015,989.7665
4997,200.5,84.30000305,89.3000031,988.5992
670,199.60001,86.40000153,91.6999969,965.6031
1237,199.0,83.69999695,88.8000031,1026.654
1964,199.89999,85.5,90.6999969,1005.875
3510,200.39999,85.69999695,90.5,988.5992
4613,199.8,84.0,88.3000031,989.7665
2201,198.2,85.40000153,90.4000015,1000.156
1431,196.8,86.30000305,91.5,978.2101
746,200.60001,83.80000305,89.0999985,1022.101
1911,199.10001,84.40000153,89.6999969,985.214
595,203.0,83.90000153,88.8000031,1113.152
1523,197.60001,83.30000305,87.9000015,1026.654
259,199.5,83.69999695,87.4000015,1005.48
4606,201.7,84.19999695,89.0,981.712
3960,201.60001,84.30000305,89.1999969,988.5992
5418,201.5,83.0,87.3000031,1084.319
1743,196.3,84.0,88.9000015,980.5447
312,200.60001,87.5,92.5,1000.156
4126,200.60001,82.40000153,87.1999969,1024.436
5378,200.3,83.5,87.8000031,1102.879
3453,200.60001,83.69999695,88.0999985,1014.047
451,199.39999,85.80000305,91.4000015,1007.043
5634,204.2,83.59999847,88.0999985,1115.486
1003,199.0,83.09999847,87.5999985,1047.432
287,197.7,88.30000305,93.0999985,1018.599
1524,196.7,83.0,87.5,1026.654
368,200.2,86.19999695,91.5999985,1032.49
2638,201.10001,84.69999695,90.0999985,1108.599
807,200.60001,84.30000305,88.5999985,1125.875
89,201.5,86.69999695,92.0,1039.377
1339,202.2,84.40000153,89.0,1090.156
5269,199.3,86.0,91.3000031,975.9922
277,199.89999,87.09999847,92.6999969,1016.265
205,197.10001,85.19999695,89.8000031,1017.432
477,197.2,84.90000153,89.5999985,996.6537
3312,200.60001,84.19999695,88.9000015,974.8249
4390,199.39999,82.80000305,87.0999985,1004.825
2933,200.2,84.09999847,89.1999969,1008.21
3821,201.5,85.542239,90.452079,1005.48
1502,199.10001,83.59999847,88.3000031,1031.323
934,200.10001,85.09999847,90.3000031,977.0428
498,203.5,83.5,88.3000031,1093.541
1281,199.10001,85.80000305,90.6999969,1030.156
2949,198.89999,85.09999847,90.0,1007.043
4722,198.2,84.40000153,89.4000015,988.5992
5508,200.89999,85.09999847,90.4000015,1010.545
5262,197.8,86.69999695,91.6999969,964.4358
2648,200.3,85.09999847,90.0,1107.432
4033,199.3,81.80000305,87.1999969,993.2685
1986,198.5,84.80000305,89.4000015,1045.097
3846,199.7,83.80000305,88.6999969,1015.214
1453,199.5,85.19999695,90.6999969,1040.545
4442,201.60001,83.40000153,88.4000015,1106.265
4350,199.2,84.90000153,89.0999985,985.214
4125,199.2,82.40000153,86.9000015,1016.265
4500,199.3,83.69999695,88.5999985,1023.268
2240,198.3,84.19999695,89.3000031,1010.545
4369,198.2,85.30000305,89.1999969,966.7704
2932,199.60001,83.59999847,88.5,993.2685
1868,199.39999,85.59999847,90.6999969,1009.377
489,199.2,84.5,89.0999985,1099.377
1169,197.39999,85.30000305,90.4000015,989.7665
28,201.10001,84.90000153,89.4000015,1097.043
2473,197.8,85.90000153,90.9000015,1010.545
4944,198.89999,83.69999695,88.8000031,975.9922
4081,197.89999,82.80000305,87.1999969,1026.654
4697,202.2,83.40000153,88.3000031,1080.934
4605,202.10001,83.90000153,88.9000015,988.5992
2644,200.39999,84.0,88.8000031,1097.043
5654,203.89999,82.69999695,87.1999969,1094.708
923,200.60001,85.59999847,90.6999969,984.0467
4616,200.0,84.69999695,89.5,989.7665
3117,203.2,84.09999847,89.0999985,1080.934
3232,202.39999,84.40000153,89.1999969,1102.879
3271,196.8,83.30000305,87.9000015,1005.875
1976,197.5,85.90000153,90.9000015,996.6537
2119,202.0,83.69999695,89.1999969,1103.93
3205,201.7,83.59999847,88.6999969,1084.319
4602,200.10001,84.30000305,88.5999985,980.5447
2519,199.60001,83.69999695,88.5,1039.377
2421,201.60001,85.59999847,90.5999985,1102.879
4516,200.7,82.09999847,87.4000015,1026.654
631,197.5,85.19999695,90.1999969,1009.377
2009,200.3,84.30000305,89.4000015,1058.988
2801,198.0,84.19999695,88.4000015,1023.268
3040,197.60001,85.30000305,90.0,1010.545
