,TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,target
8788,184.60001,87.0,91.9000015,993.2685,0
2873,201.10001,84.0,89.0,1099.377,1
10537,183.39999,83.40000153,88.0999985,1008.21,0
11577,184.0,86.40000153,91.0,968.9883,0
4062,184.2,83.0,87.9000015,1037.043,0
2275,184.60001,83.19999695,88.0999985,800.156,4
10589,185.10001,84.90000153,89.8000031,995.6031,0
1601,186.89999,85.59999847,90.6999969,902.879,4
1612,184.8,84.90000153,89.5999985,909.766,4
5906,186.2,59.30000305,89.0,1110.934,2
4323,183.2,83.90000153,88.0999985,833.658,4
7501,188.3,84.69999695,89.5999985,1076.265,0
9134,187.0,86.19999695,90.6999969,1097.043,0
4749,184.89999,83.40000153,88.3000031,996.6537,0
3658,186.10001,83.69999695,88.4000015,891.323,4
453,183.2,85.59999847,90.6999969,997.821,0
5370,186.5,84.40000153,89.5999985,907.432,4
4568,183.5,83.5,88.0,967.821,0
9587,188.0,84.69999695,89.3000031,1009.377,0
6861,186.89999,86.59999847,91.9000015,980.5447,0
943,185.89999,85.30000305,90.6999969,980.5447,0
4984,182.39999,85.19999695,90.3000031,993.2685,0
1977,183.2,86.0,90.9000015,1001.323,0
5572,184.0,84.90000153,90.0999985,792.1011,4
4371,198.60001,84.80000305,89.3000031,967.821,1
1334,185.89999,84.90000153,89.5999985,1097.043,0
2201,183.2,85.40000153,90.4000015,1000.156,0
2363,185.89999,85.09999847,89.6999969,1109.766,0
3585,199.60001,83.30000305,88.4000015,1039.377,1
2822,184.7,83.40000153,67.9000015,1023.268,3
5123,187.60001,84.0,88.9000015,1108.599,0
10360,189.8,87.59999847,92.5999985,981.712,0
905,185.60001,85.19999695,90.0999985,986.3813,0
5995,185.7,86.90000153,91.9000015,992.1011,0
5942,183.2,86.90000153,91.6999969,987.4319,0
10833,184.2,85.542239,90.452079,1005.48,0
268,185.39999,87.0,92.0,1002.49,0
3600,183.3,84.40000153,88.9000015,1010.545,0
1269,183.0,85.30000305,89.5999985,1022.101,0
9442,185.7,89.30000305,94.5,971.3229,0
3532,182.7,83.09999847,88.4000015,1010.545,0
5454,183.8,59.80000305,89.8000031,998.9883,2
8889,184.5,87.5,92.1999969,970.1556,0
1026,185.89999,58.09999847,88.3000031,1004.825,2
4649,184.5,82.90000153,67.1999969,1032.49,3
302,184.3,88.5,93.4000015,1012.879,0
6895,187.7,84.5,89.4000015,995.6031,0
1628,202.39999,84.19999695,89.0,1100.545,1
198,182.39999,85.30000305,90.0,1033.658,0
6487,182.8,86.0,90.1999969,955.214,0
9957,184.0,86.40000153,90.9000015,972.4903,0
2181,184.10001,85.542239,70.452079,1005.48,3
10885,183.0,85.19999695,90.4000015,995.6031,0
597,188.39999,84.0,88.6999969,1112.101,0
1736,181.7,83.90000153,88.9000015,788.5992,4
6081,185.39999,85.19999695,89.8000031,1027.821,0
2994,184.5,84.90000153,90.1999969,1012.879,0
4525,183.10001,82.80000305,87.5,819.767,4
4233,188.0,83.19999695,68.4000015,1120.156,3
5447,184.3,87.0,91.5999985,979.3774,0
5615,186.60001,83.59999847,88.3000031,1112.101,0
6041,183.3,88.59999847,93.6999969,967.821,0
1345,186.60001,84.59999847,89.0,1094.708,0
10199,184.5,86.09999847,90.9000015,1002.49,0
3287,183.10001,83.40000153,88.0,988.5992,0
851,183.2,86.0,90.9000015,788.5992,4
609,185.5,84.30000305,89.0,931.712,4
6988,186.5,84.40000153,89.1999969,1123.541,0
3533,184.3,83.59999847,88.5999985,1027.821,0
3977,186.10001,84.5,89.3000031,784.0467,4
4632,200.89999,84.40000153,89.5,1002.49,1
1622,186.2,83.90000153,88.8000031,1103.93,0
3166,184.8,82.80000305,87.4000015,1100.545,0
10519,182.60001,84.59999847,89.0,1008.21,0
6598,182.8,83.0,87.5999985,1016.265,0
2025,185.5,58.0,87.6999969,1057.821,2
6521,183.0,84.69999695,89.8000031,968.9883,0
4167,189.10001,82.90000153,68.0999985,1115.486,3
2207,181.10001,84.40000153,89.1999969,800.156,4
4706,188.3,84.09999847,89.0999985,1075.097,0
1872,184.39999,84.59999847,69.6999969,1003.658,3
3622,188.60001,85.542239,90.452079,805.48,4
47,204.8,85.69999695,90.5,1109.766,1
3531,181.60001,83.19999695,68.1999969,1012.879,3
3749,186.10001,84.5,89.6999969,838.21,4
5733,184.5,83.80000305,88.0999985,1033.658,0
5548,183.89999,84.69999695,89.3000031,990.9338,0
3301,185.89999,83.80000305,88.5,784.0467,4
10110,184.10001,86.09999847,91.0999985,997.821,0
2684,181.89999,87.69999695,72.8000031,1003.658,3
5653,186.8,82.80000305,66.9000015,1103.93,3
3690,185.2,83.80000305,88.5,1079.766,0
2304,185.1265,85.542239,90.452079,1005.48,0
4178,203.10001,82.69999695,87.9000015,1117.821,1
390,183.10001,86.30000305,91.0,1010.545,0
1719,182.39999,84.59999847,69.5,993.2685,3
2866,186.39999,83.30000305,68.0,1105.097,3
2569,187.2,84.80000305,89.4000015,1014.047,0
6394,183.3,84.5,89.5999985,1005.875,0
9593,186.10001,83.80000305,88.5,995.6031,0
2605,186.5,84.19999695,68.9000015,1116.654,3
2146,182.2,86.09999847,70.8000031,1004.825,3
4450,187.3,83.40000153,68.0,1094.708,3
1584,184.3,59.69999695,89.4000015,1080.934,2
7296,184.8,85.542239,90.452079,1005.48,0
1749,199.2,84.40000153,89.6999969,987.4319,1
11665,186.3,87.5,92.3000031,1018.599,0
891,185.39999,85.59999847,90.4000015,974.8249,0
11759,184.8,86.69999695,91.3000031,1001.323,0
5204,184.3,86.09999847,91.0999985,968.9883,0
5160,204.7,83.5,88.1999969,1094.708,1
11119,185.39999,86.90000153,91.3000031,958.5992,0
9807,187.8,85.09999847,90.0999985,944.8249,0
1817,200.5,84.80000305,89.9000015,985.214,1
79,186.0,87.0,92.0,1016.265,0
1135,184.10001,84.40000153,88.8000031,1007.043,0
10760,185.89999,86.0,90.5999985,995.6031,0
4343,183.0,84.19999695,69.1999969,992.1011,3
5139,188.8,84.0,88.5999985,1102.879,0
2698,182.8,86.09999847,70.9000015,990.9338,3
5161,186.89999,84.0,68.3000031,1097.043,3
8418,183.60001,83.09999847,87.9000015,1005.875,0
9110,186.60001,85.5,90.3000031,1135.097,0
3212,186.10001,83.80000305,68.9000015,1106.265,3
7546,182.89999,84.09999847,88.5999985,992.1011,0
4844,185.10001,58.90000153,88.9000015,1041.712,2
1568,185.1265,85.542239,70.452079,1005.48,3
1907,184.7,59.40000153,89.3000031,978.2101,2
861,182.3,86.59999847,91.3000031,793.2685,4
5174,186.7,59.09999847,88.6999969,1098.21,2
505,184.39999,83.69999695,88.1999969,1100.545,0
4840,184.5,83.40000153,88.4000015,1037.043,0
2264,181.8,84.80000305,90.1999969,1004.825,0
1111,199.10001,84.80000305,89.5999985,993.2685,1
1847,197.7,84.5,89.6999969,1011.712,1
9239,183.3,84.30000305,89.0999985,1010.545,0
988,182.60001,64.59999847,93.1999969,1038.21,2
227,184.0,85.59999847,90.3000031,984.0467,0
4602,185.10001,84.30000305,68.5999985,980.5447,3
5430,187.10001,57.69999695,87.5999985,1094.708,2
4024,185.7,83.30000305,87.9000015,985.214,0
1005,182.5,58.0,87.5999985,1053.268,2
8128,186.60001,84.09999847,89.0,1004.825,0
6474,183.5,85.59999847,90.0999985,973.6576,0
5813,188.60001,83.40000153,88.4000015,1103.93,0
5214,199.60001,87.0,92.1999969,974.8249,1
162,200.3,84.90000153,89.8000031,1020.934,1
5885,188.10001,83.69999695,88.1999969,1114.319,0
5584,187.60001,86.09999847,89.5999985,1107.432,0
9982,185.7,85.80000305,90.6999969,981.712,0
6349,186.60001,81.80000305,86.5,1103.93,0
8377,182.8,84.0,88.5999985,1015.214,0
8194,185.39999,83.5,88.1999969,1019.767,0
3605,182.5,84.90000153,89.4000015,1010.545,0
10686,186.10001,85.5,90.0999985,1065.875,0
5102,186.60001,84.0,88.9000015,1103.93,0
898,197.0,85.09999847,89.8000031,993.2685,1
2034,183.7,58.5,88.1999969,1062.49,2
4432,186.89999,84.19999695,88.5,1105.097,0
5942,183.2,86.90000153,91.6999969,787.4319,4
3115,186.0,84.5,88.9000015,1079.766,0
9107,187.2,85.90000153,90.4000015,1145.486,0
6735,188.8,86.59999847,91.3000031,992.1011,0
4760,183.0,58.80000305,89.0,1000.156,2
4932,183.39999,82.30000305,87.0999985,996.6537,0
7929,185.39999,84.09999847,88.9000015,1077.432,0
11755,184.39999,86.5,91.1999969,998.9883,0
11433,183.2,86.69999695,91.4000015,966.7704,0
4284,187.5,84.40000153,89.5999985,1107.432,0
11519,188.7,86.90000153,91.5999985,1077.432,0
1396,185.2,85.19999695,70.5999985,1071.712,3
1499,184.0,83.80000305,89.0,1030.156,0
755,183.2,82.19999695,87.0,1028.988,0
11619,183.7,84.30000305,89.0999985,1019.767,0
5994,183.0,86.40000153,71.3000031,986.3813,3
3979,198.39999,84.19999695,89.4000015,989.7665,1
759,182.5,82.0,86.8000031,1031.323,0
3770,183.60001,83.19999695,87.9000015,1057.821,0
3539,184.8,58.30000305,88.0,1018.599,2
4380,183.3,84.09999847,68.5,975.9922,3
5451,197.5,85.59999847,90.3000031,1007.043,1
1409,196.8,85.30000305,89.9000015,1005.875,1
3845,185.39999,84.80000305,89.1999969,1011.712,0
5630,188.10001,84.0,88.5,1116.654,0
3840,184.0,84.80000305,69.6999969,1016.265,3
5523,184.60001,85.09999847,90.0,805.875,4
76,185.7,87.0,92.3000031,1028.988,0
1597,187.5,85.59999847,90.6999969,888.988,4
4120,184.60001,82.80000305,87.8000031,1015.214,0
4794,184.39999,83.69999695,88.5,1024.436,0
1001,200.39999,83.09999847,87.9000015,1040.545,1
174,183.0,84.90000153,89.5999985,832.49,4
763,185.10001,82.40000153,87.1999969,1049.766,0
1699,184.39999,84.59999847,90.0999985,998.9883,0
2362,185.2,85.09999847,69.5999985,1103.93,3
1362,187.10001,84.90000153,89.8000031,900.545,4
3307,182.60001,84.09999847,89.0,982.8794,0
3400,187.7,83.40000153,68.4000015,1099.377,3
9604,187.5,85.30000305,89.9000015,1105.097,0
10602,186.10001,86.19999695,90.5,985.214,0
2260,199.0,84.69999695,89.9000015,1012.879,1
8348,182.2,85.40000153,90.3000031,954.0467,0
2862,187.39999,58.30000305,88.0999985,1113.152,2
2519,184.60001,83.69999695,88.5,1039.377,0
5177,187.10001,83.59999847,88.0999985,1093.541,0
3267,182.60001,82.30000305,66.5999985,1002.49,3
9014,185.39999,83.09999847,88.0,1001.323,0
5309,182.7,85.542239,90.452079,1005.48,0
4091,182.5,83.09999847,87.8000031,1032.49,0
383,182.60001,61.59999847,91.5,1017.432,2
4163,187.2,82.69999695,87.0999985,908.599,4
5721,199.0,84.19999695,88.8000031,1025.486,1
3247,181.0,81.90000153,86.5,808.21,4
915,182.5,85.40000153,70.0999985,986.3813,3
9544,186.0,86.59999847,91.5,994.4358,0
8302,186.3,84.09999847,88.8000031,1049.766,0
427,183.3,85.90000153,91.0,1001.323,0
3648,185.5,59.19999695,88.9000015,1083.268,2
9294,183.3,83.59999847,88.8000031,1024.436,0
3565,182.0,82.80000305,87.4000015,1024.436,0
1790,184.60001,58.69999695,88.6999969,1052.101,2
4451,189.0,83.5,68.4000015,1093.541,3
42,188.7,85.19999695,69.8000031,1103.93,3
4681,186.89999,84.59999847,89.6999969,870.545,4
4443,186.2,58.80000305,88.5,1099.377,2
11568,184.2,87.19999695,91.8000031,986.3813,0
162,185.3,84.90000153,89.8000031,1020.934,0
3727,186.7,85.19999695,90.0999985,857.821,4
5137,186.0,84.30000305,88.3000031,1101.712,0
1392,187.10001,85.09999847,89.8000031,1106.265,0
1292,187.39999,60.09999847,89.6999969,1106.265,2
3268,185.2,82.09999847,87.0999985,1005.875,0
7667,186.60001,85.90000153,90.8000031,974.8249,0
5290,185.60001,86.80000305,92.3000031,755.214,4
4784,184.0,83.09999847,88.3000031,1022.101,0
5126,186.7,83.69999695,88.3000031,1093.541,0
521,188.8,82.5,87.0999985,868.21,4
3659,188.2,83.80000305,88.5,890.156,4
7988,186.39999,84.5,89.4000015,1070.545,0
11025,183.5,85.19999695,89.9000015,966.7704,0
1373,202.10001,84.80000305,89.4000015,1099.377,1
294,184.8,87.90000153,73.5,1002.49,3
5477,184.8,83.90000153,88.5999985,1020.934,0
7950,187.10001,84.5,89.0,1067.043,0
5699,187.39999,85.542239,90.452079,1005.48,0
1401,184.0,85.40000153,90.5999985,1008.21,0
6579,182.7,84.59999847,89.5999985,997.821,0
2737,181.0,85.0,90.0999985,788.5992,4
8477,185.2,86.69999695,91.5999985,1015.214,0
2212,183.2,84.59999847,89.5,1004.825,0
9083,187.8,85.69999695,90.4000015,1116.654,0
10036,185.39999,85.30000305,89.6999969,1011.712,0
5151,188.10001,83.69999695,88.6999969,1094.708,0
7327,184.10001,83.80000305,88.5,1005.875,0
3879,186.89999,81.69999695,85.8000031,971.3229,0
1208,185.60001,84.59999847,89.5999985,1033.658,0
4697,202.2,83.40000153,88.3000031,1080.934,1
4371,183.60001,84.80000305,89.3000031,967.821,0
2938,183.7,83.80000305,88.5,789.7665,4
8674,184.2,87.30000305,92.3000031,1012.879,0
5848,203.39999,83.90000153,89.1999969,1114.319,1
1219,185.10001,86.19999695,91.0,1034.825,0
10969,184.5,85.80000305,90.3000031,1039.377,0
2502,181.7,85.542239,90.452079,1005.48,0
10132,183.89999,86.69999695,91.8000031,1005.875,0
1126,184.3,84.90000153,89.8000031,996.6537,0
2608,185.3,59.19999695,88.8000031,1108.599,2
9113,187.39999,85.5,90.1999969,1136.265,0
5,186.10001,85.69999695,90.4000015,865.875,4
9153,186.5,87.09999847,92.3000031,1108.599,0
7941,187.2,85.19999695,89.8000031,1071.712,0
1037,199.8,89.5,93.1999969,948.2101,1
1312,184.8,84.30000305,88.9000015,905.097,4
2522,183.8,83.90000153,68.8000031,1042.879,3
4990,200.2,84.59999847,89.9000015,998.9883,1
1833,183.7,85.5,89.9000015,996.6537,0
6763,187.5,87.09999847,92.0,997.821,0
2768,199.10001,86.19999695,90.452079,1005.48,1
5950,183.2,87.19999695,92.0,795.6031,4
7942,185.8,84.69999695,89.1999969,1077.432,0
3113,187.89999,87.69999695,92.1999969,1027.821,0
3715,186.7,83.69999695,88.9000015,1050.934,0
1596,187.3,85.5,69.8000031,1112.101,3
4861,199.60001,83.90000153,88.4000015,1037.043,1
8237,185.5,85.09999847,90.0999985,1031.323,0
5232,186.5,86.09999847,91.5999985,965.6031,0
2643,186.60001,84.19999695,69.3000031,1106.265,3
7854,183.8,85.40000153,90.0999985,1027.821,0
1392,187.10001,60.09999847,89.8000031,1106.265,2
2617,185.0,84.59999847,89.0,1106.265,0
3736,186.3,85.5,90.1999969,1047.432,0
6181,187.89999,80.69999695,84.8000031,1057.821,0
4226,186.89999,83.80000305,88.5999985,917.821,4
3975,184.0,85.19999695,90.0999985,985.214,0
1847,182.7,84.5,89.6999969,1011.712,0
8565,183.2,86.69999695,91.1999969,1024.436,0
3781,185.5,84.0,89.0999985,1014.047,0
7004,187.7,85.19999695,90.3000031,1062.49,0
9793,188.3,84.69999695,90.0,1101.712,0
8135,184.7,84.19999695,88.5,1004.825,0
1073,185.5,85.90000153,90.5999985,1091.323,0
2207,196.10001,84.40000153,89.1999969,1000.156,1
2034,183.7,83.5,68.1999969,1062.49,3
6860,187.60001,86.80000305,91.6999969,986.3813,0
1122,183.8,85.0,89.6999969,979.3774,0
7063,184.8,85.80000305,90.6999969,994.4358,0
4503,185.10001,83.90000153,89.3000031,1044.047,0
9095,187.7,85.09999847,90.1999969,1115.486,0
4997,185.5,84.30000305,89.3000031,988.5992,0
7706,185.7,89.30000305,90.452079,1005.48,0
4446,203.5,83.90000153,88.8000031,1097.043,1
5376,188.7,84.59999847,69.6999969,1087.821,3
81,186.10001,86.69999695,92.3000031,822.101,4
4893,200.3,84.19999695,89.0,1003.658,1
4836,186.0,84.0,88.3000031,1028.988,0
9570,186.39999,87.69999695,92.5999985,1011.712,0
7312,184.89999,84.69999695,89.5999985,1003.658,0
5605,187.60001,84.0,88.6999969,1116.654,0
7086,184.3,87.19999695,92.3000031,993.2685,0
702,184.2,62.09999847,92.5,977.0428,2
4167,189.10001,57.90000153,88.0999985,1115.486,2
11633,187.39999,85.542239,90.452079,1005.48,0
789,185.89999,82.80000305,67.5999985,1000.156,3
6698,186.8,87.80000305,92.6999969,972.4903,0
4043,186.3,82.69999695,87.5999985,987.4319,0
1510,182.39999,83.0,87.8000031,825.486,4
39,188.10001,60.0,89.8000031,1105.097,2
4403,200.1265,85.542239,90.452079,1005.48,1
5307,200.10001,84.40000153,89.4000015,948.2101,1
3519,182.0,82.69999695,87.1999969,1002.49,0
948,184.0,85.40000153,90.0999985,985.214,0
5520,185.60001,59.69999695,89.4000015,1005.875,2
1961,182.7,85.09999847,69.4000015,1020.934,3
3317,183.60001,85.0,89.5999985,988.5992,0
135,185.0,85.80000305,91.3000031,1023.268,0
4143,198.39999,82.40000153,86.6999969,1012.879,1
624,183.60001,86.40000153,91.1999969,1003.658,0
3593,185.3,84.0,68.8000031,1014.047,3
10264,187.60001,84.69999695,89.5,1084.319,0
4431,201.0,84.90000153,89.6999969,1079.766,1
2607,186.10001,84.0,68.8000031,1109.766,3
4165,186.5,82.5,86.9000015,1112.101,0
4524,183.89999,82.5,67.5999985,1026.654,3
5052,184.5,60.59999847,90.9000015,986.3813,2
9420,184.7,87.40000153,92.3000031,1004.825,0
173,182.89999,84.90000153,69.3000031,1025.486,3
8673,185.10001,86.80000305,92.0,1018.599,0
2173,199.3,88.59999847,94.3000031,942.4903,1
4992,183.3,84.40000153,89.5999985,1000.156,0
1586,186.3,84.90000153,90.4000015,1062.49,0
5391,186.3,82.40000153,87.0999985,894.708,4
2409,185.60001,61.19999695,91.3000031,1087.821,2
5098,186.7,83.59999847,88.6999969,900.545,4
231,182.3,84.5,89.0,786.3813,4
502,188.39999,83.5,68.1999969,1085.486,3
3981,186.39999,84.40000153,89.5999985,989.7665,0
4940,185.3,60.542239,90.452079,1005.48,2
2389,186.39999,85.59999847,90.3000031,1110.934,0
4961,185.10001,86.0,91.5,774.8249,4
5137,186.0,84.30000305,88.3000031,901.712,4
4103,182.89999,82.59999847,86.9000015,1032.49,0
5125,189.39999,84.09999847,88.9000015,1102.879,0
2107,186.3,84.09999847,89.0999985,1114.319,0
8854,184.2,87.19999695,91.9000015,992.1011,0
6723,187.7,87.09999847,92.0,996.6537,0
5863,186.2,58.0,87.6999969,1123.541,2
348,184.7,61.19999695,91.3000031,1046.265,2
5824,188.39999,83.69999695,88.5,909.766,4
789,200.89999,82.80000305,87.5999985,1000.156,1
10994,184.3,85.0,89.5999985,1040.545,0
5842,186.5,84.09999847,88.5999985,1098.21,0
2859,186.5,83.0,67.5999985,1101.712,3
4795,186.5,83.90000153,88.6999969,1044.047,0
3637,187.3,58.90000153,88.6999969,1086.654,2
1301,187.7,59.40000153,88.8000031,1098.21,2
4524,183.89999,57.5,87.5999985,1026.654,2
1814,185.2,84.5,89.5999985,1004.825,0
3668,187.60001,58.59999847,88.6999969,1072.879,2
24,186.2,84.80000305,89.4000015,915.486,4
956,185.60001,85.5,90.3000031,997.821,0
9695,183.60001,85.542239,90.452079,988.5992,0
11743,184.3,85.40000153,89.9000015,1049.766,0
2229,180.89999,83.69999695,68.5999985,1018.599,3
2100,187.3,84.40000153,89.4000015,907.432,4
925,185.2,85.59999847,90.6999969,792.1011,4
2434,186.0,85.0,89.6999969,1103.93,0
1399,184.0,85.09999847,70.5,998.9883,3
11521,189.0,87.09999847,92.0,1084.319,0
11493,187.0,87.80000305,92.6999969,1042.879,0
6677,188.3,83.69999695,88.1999969,1050.934,0
2106,185.7,83.80000305,89.1999969,1115.486,0
4442,186.60001,83.40000153,88.4000015,906.265,4
2170,182.0,87.40000153,92.6999969,814.047,4
7019,188.3,85.59999847,90.8000031,1053.268,0
3372,188.3,85.542239,90.452079,1005.48,0
10824,186.89999,87.09999847,91.8000031,989.7665,0
3737,187.60001,85.19999695,70.1999969,1050.934,3
5285,182.7,87.19999695,92.4000015,960.9338,0
3457,183.5,59.19999695,88.8000031,1018.599,2
9902,185.89999,88.30000305,93.3000031,974.8249,0
4761,181.2,83.30000305,68.4000015,987.4319,3
2337,186.7,60.0,89.5999985,1118.988,2
611,186.8,84.30000305,89.0,1121.323,0
6363,184.89999,82.80000305,87.6999969,1042.879,0
3419,201.7,85.19999695,89.9000015,1060.156,1
6039,185.5,88.0,93.0999985,977.0428,0
857,182.39999,86.40000153,91.0,990.9338,0
3480,183.10001,83.5,88.0999985,995.6031,0
3360,185.10001,83.90000153,68.5,994.4358,3
528,188.2,85.542239,90.452079,1005.48,0
4350,184.2,84.90000153,89.0999985,985.214,0
1909,181.3,84.59999847,89.3000031,967.821,0
5241,185.5,61.09999847,91.3000031,972.4903,2
8675,185.39999,87.19999695,92.5999985,1012.879,0
10789,187.10001,86.5,90.6999969,990.9338,0
7001,188.2,84.80000305,89.8000031,1046.265,0
8250,186.60001,85.30000305,90.3000031,1033.658,0
2610,187.8,84.90000153,69.5999985,1103.93,3
2053,184.10001,87.80000305,73.0,1028.988,3
5348,185.0,82.5,67.4000015,1099.377,3
4708,189.60001,84.09999847,89.3000031,1085.486,0
5025,183.60001,84.80000305,69.4000015,990.9338,3
1488,184.3,84.0,89.3000031,1026.654,0
4738,197.10001,83.90000153,89.0999985,993.2685,1
4570,185.8,83.59999847,88.4000015,968.9883,0
6476,182.39999,85.09999847,90.0999985,973.6576,0
1570,200.60001,85.542239,90.452079,1005.48,1
2956,197.3,84.0,88.9000015,1005.875,1
3455,184.5,58.69999695,88.8000031,1016.265,2
3721,188.10001,60.30000305,90.1999969,1057.821,2
4863,186.7,59.09999847,88.5,1027.821,2
11693,184.89999,86.80000305,90.9000015,1027.821,0
4861,184.60001,83.90000153,88.4000015,837.043,4
3775,183.60001,84.0,69.0,1009.377,3
8747,186.10001,85.19999695,90.4000015,970.1556,0
4697,187.2,83.40000153,88.3000031,880.934,4
3501,184.10001,60.5,90.5,975.9922,2
3413,203.10001,84.19999695,89.1999969,1097.043,1
6083,188.8,85.5,90.5,1080.934,0
2531,198.8,84.19999695,88.6999969,1041.712,1
11237,186.8,86.80000305,91.5999985,1014.047,0
1218,184.3,60.5,90.6999969,1035.875,2
3098,185.8,85.30000305,90.1999969,956.3813,0
6868,188.2,85.5,90.3000031,997.821,0
521,188.8,57.5,87.0999985,1068.21,2
9096,188.2,85.40000153,90.6999969,1121.323,0
4061,184.5,83.5,68.0999985,1034.825,3
6672,186.5,83.09999847,86.9000015,1099.377,0
4940,185.3,60.542239,90.452079,1005.48,2
11345,185.1265,85.542239,90.452079,1005.48,0
5113,202.5,84.19999695,88.5,1103.93,1
1160,181.10001,85.0,89.5999985,988.5992,0
4896,199.2,83.5,88.4000015,1008.21,1
6932,188.7,85.542239,90.452079,1005.48,0
4188,187.89999,82.5,87.1999969,1114.319,0
3834,184.5,84.19999695,69.0,1005.875,3
9869,188.3,86.19999695,91.0999985,1046.265,0
3381,186.7,83.5,87.6999969,1106.265,0
6273,182.7,81.5,86.4000015,1087.821,0
10141,184.60001,87.80000305,92.9000015,984.0467,0
4719,187.60001,83.80000305,88.6999969,1080.934,0
5055,184.2,84.80000305,89.8000031,994.4358,0
1975,182.0,61.19999695,91.3000031,1004.825,2
2498,183.39999,84.90000153,90.3000031,1003.658,0
4450,202.3,83.40000153,88.0,1094.708,1
5198,183.0,61.0,90.8000031,970.1556,2
5305,183.60001,60.59999847,90.3000031,959.7665,2
3624,201.0,89.40000153,93.5999985,967.821,1
9357,186.7,86.69999695,91.1999969,1093.541,0
3563,199.5,83.30000305,87.8000031,1027.821,1
6420,185.10001,82.69999695,87.3000031,1032.49,0
8669,185.2,85.5,90.1999969,1027.821,0
2027,182.5,83.09999847,87.3000031,1048.599,0
4436,185.39999,82.90000153,87.0999985,901.712,4
493,184.39999,83.90000153,88.5,891.323,4
11420,186.7,86.80000305,91.1999969,1046.265,0
8246,186.5,84.90000153,89.8000031,1040.545,0
5844,185.3,84.0,88.5,910.934,4
2349,188.0,84.30000305,89.0999985,1109.766,0
83,185.89999,87.0,92.1999969,827.821,4
5600,188.0,58.5,88.3000031,1118.988,2
6003,186.10001,87.30000305,92.5,992.1011,0
5942,183.2,86.90000153,71.6999969,987.4319,3
1640,186.2,59.59999847,89.5,1112.101,2
1436,182.7,85.542239,90.452079,805.48,4
653,184.8,61.40000153,91.4000015,975.9922,2
2552,187.5,84.69999695,69.6999969,1039.377,3
3594,184.60001,84.19999695,88.8000031,802.49,4
1295,202.39999,84.19999695,88.8000031,1083.268,1
5348,185.0,82.5,67.4000015,1099.377,3
10928,185.89999,86.19999695,90.5999985,1022.101,0
8060,185.10001,86.19999695,91.5999985,985.214,0
4402,186.3,86.80000305,95.0,805.48,4
2289,198.5,83.80000305,88.5,1007.043,1
5746,184.5,84.19999695,89.0999985,1025.486,0
4210,186.2,83.5,88.1999969,1127.043,0
4366,200.2,84.90000153,89.8000031,965.6031,1
214,183.5,86.19999695,91.0,788.5992,4
2449,186.5,85.40000153,90.5,1103.93,0
3064,185.10001,84.59999847,89.4000015,957.4319,0
1127,183.2,85.19999695,89.8000031,792.1011,4
9951,185.7,89.5,93.8000031,936.7704,0
9330,188.5,85.542239,90.452079,997.821,0
356,185.7,86.09999847,91.3000031,1048.599,0
1120,181.5,85.09999847,89.6999969,988.5992,0
1699,199.39999,84.59999847,90.0999985,998.9883,1
3140,185.10001,83.30000305,87.6999969,910.934,4
7124,184.7,86.90000153,92.0999985,980.5447,0
957,200.60001,85.19999695,90.4000015,986.3813,1
10766,185.60001,86.0,90.0,979.3774,0
4403,185.1265,85.542239,90.452079,805.48,4
8264,185.10001,83.19999695,88.3000031,1024.436,0
6632,185.89999,82.5,86.8000031,1109.766,0
2527,185.5,84.40000153,89.3000031,853.268,4
3935,184.2,84.40000153,89.5,985.214,0
7101,184.60001,86.69999695,91.5999985,993.2685,0
3463,185.39999,84.19999695,88.6999969,815.214,4
1314,186.8,84.80000305,89.5,1112.101,0
7873,186.0,83.5,88.0,1002.49,0
4769,199.39999,84.5,89.8000031,1005.875,1
2532,184.0,84.0,88.0999985,1047.432,0
4328,185.7,83.80000305,69.0,986.3813,3
5004,183.10001,59.80000305,89.5999985,1007.043,2
4632,200.89999,84.40000153,89.5,1002.49,1
8165,185.0,82.19999695,86.4000015,1008.21,0
4402,201.3,86.80000305,95.0,1005.48,1
4576,185.89999,84.19999695,88.9000015,984.0467,0
3759,183.0,83.40000153,88.0999985,1056.654,0
2807,182.2,83.80000305,88.3000031,1023.268,0
4380,183.3,84.09999847,88.5,975.9922,0
984,182.7,60.542239,90.452079,1005.48,2
4739,182.2,83.80000305,88.6999969,994.4358,0
11574,183.89999,86.69999695,91.4000015,963.2685,0
3337,185.8,83.69999695,88.8000031,977.0428,0
3419,186.7,85.19999695,89.9000015,1060.156,0
11178,185.39999,86.69999695,91.6999969,968.9883,0
3930,186.60001,59.59999847,89.5999985,993.2685,2
5220,199.60001,86.40000153,91.5,962.1011,1
3421,188.3,59.90000153,89.6999969,1056.654,2
8203,185.10001,84.09999847,88.5999985,1007.043,0
4278,187.3,59.30000305,89.3000031,1118.988,2
4110,185.60001,83.40000153,87.9000015,817.432,4
1307,187.5,84.30000305,88.6999969,1115.486,0
6249,185.3,81.30000305,85.4000015,1092.49,0
3736,201.3,85.5,90.1999969,1047.432,1
1595,185.3,85.59999847,90.3000031,1082.101,0
5420,186.7,57.5,87.1999969,1068.21,2
7232,184.60001,85.09999847,89.5,978.2101,0
11692,186.5,86.80000305,91.1999969,1028.988,0
