,TOP_HOT_AIR_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,CHAMBER_EXT_TEMP
7529,182.89999,87.9000015,978.2101,83.19999695
8237,185.5,90.0999985,1031.323,85.09999847
325,185.7,90.0999985,1039.377,85.0
4724,184.0,89.3000031,998.9883,84.19999695
6746,188.5,92.3000031,995.6031,87.19999695
4523,200.39999,67.5,816.265,57.5
2871,201.2,68.5,893.541,58.69999695
8659,185.0,91.9000015,1017.432,87.0
5529,198.60001,70.0,800.156,60.09999847
11456,183.2,91.5,960.9338,86.80000305
3720,187.60001,89.9000015,1047.432,85.09999847
437,199.60001,70.0999985,792.1011,60.0
3470,184.60001,88.8000031,1016.265,83.59999847
8904,184.8,92.5,974.8249,87.40000153
2422,186.39999,91.0,1108.599,85.59999847
827,189.7,90.3000031,1114.319,85.69999695
3211,186.3,88.8000031,1098.21,83.90000153
5387,187.10001,88.5999985,1112.101,83.59999847
8066,185.2,91.1999969,982.8794,86.09999847
8389,183.7,89.3000031,1010.545,84.30000305
8200,185.7,88.1999969,1024.436,83.59999847
7586,183.0,87.9000015,1056.654,82.90000153
4595,199.89999,69.8000031,782.8794,59.90000153
4375,183.60001,89.6999969,958.5992,85.09999847
9242,182.39999,89.0999985,1018.599,84.30000305
6949,186.89999,91.1999969,1070.545,86.80000305
465,184.8,90.6999969,1007.043,85.30000305
8429,182.0,88.3000031,1002.49,83.5
8981,184.39999,90.0999985,979.3774,84.90000153
6637,185.0,87.5,1095.875,82.59999847
49,189.39999,90.8000031,1101.712,85.90000153
8152,185.89999,87.5,1018.599,83.40000153
6339,185.3,87.5999985,1113.152,82.69999695
8810,185.0,92.4000015,993.2685,87.69999695
1477,181.5,89.3000031,1028.988,84.30000305
6789,188.3,93.0,987.4319,87.69999695
126,185.5,91.1999969,1039.377,85.90000153
7106,183.89999,91.4000015,987.4319,86.5
6587,183.3,90.452079,884.8249,85.542239
10540,183.60001,90.0999985,1005.48,85.19999695
2291,199.2,68.5999985,788.5992,58.69999695
714,185.39999,92.0999985,990.9338,87.19999695
7146,185.7,89.5,1019.767,84.30000305
3121,186.3,88.6999969,1083.268,83.80000305
3510,200.39999,70.5,788.5992,60.69999695
9296,182.60001,88.8000031,1037.043,84.19999695
6512,181.5,88.0999985,955.214,83.40000153
771,200.5,68.0999985,835.875,58.19999695
311,185.0,93.0,1008.21,87.5
3628,201.39999,67.6999969,880.934,58.59999847
2912,183.2,90.1999969,1008.21,85.40000153
1304,202.7,68.9000015,905.097,59.30000305
5041,185.0,89.8000031,989.7665,84.30000305
6647,186.60001,88.3000031,1073.93,83.40000153
2322,186.60001,90.0,1116.654,85.19999695
2956,182.3,88.9000015,1005.875,84.0
6428,185.60001,87.1999969,1019.767,82.40000153
4614,186.8,89.1999969,995.6031,84.5
1248,182.8,88.9000015,1025.486,84.5
3424,184.5,89.5999985,1001.323,85.30000305
9536,186.5,92.0,1004.825,87.0
7070,186.39999,92.0,988.5992,86.40000153
9848,189.0,93.9000015,1025.486,88.5
6046,184.7,92.3000031,958.5992,87.69999695
1166,181.60001,90.0,981.712,85.40000153
3074,186.10001,90.3000031,955.214,85.5
8493,184.5,91.4000015,984.0467,86.90000153
3138,184.60001,88.5,1114.319,83.80000305
8104,185.39999,93.5,972.4903,88.69999695
10014,185.39999,90.3000031,1016.265,85.30000305
3182,186.89999,88.5,1113.152,83.09999847
3824,199.39999,71.6999969,809.377,63.09999847
2602,187.89999,89.3000031,1120.156,84.69999695
11743,184.3,89.9000015,1049.766,85.40000153
3394,185.39999,88.0999985,1112.101,83.59999847
981,183.39999,90.5999985,984.0467,85.5
1264,185.60001,90.0999985,1026.654,85.30000305
10597,185.10001,89.4000015,967.821,84.80000305
3076,186.2,90.0999985,964.4358,85.40000153
10855,185.0,89.9000015,1010.545,85.40000153
465,199.8,70.6999969,807.043,60.30000305
4866,185.10001,88.4000015,1042.879,83.5
2549,202.2,69.6999969,857.821,59.90000153
3323,200.2,69.0,775.9922,58.80000305
3853,201.89999,67.9000015,841.712,58.30000305
6297,185.60001,88.4000015,1085.486,83.40000153
4168,187.3,87.9000015,1118.988,83.19999695
4777,186.5,87.9000015,1035.875,83.0
5048,200.39999,70.5,787.4319,60.19999695
4815,200.60001,68.3000031,842.879,58.30000305
496,200.2,68.5,894.708,58.90000153
3312,200.60001,68.9000015,774.8249,59.19999695
2016,184.60001,87.5999985,1053.268,82.69999695
3999,201.2,68.4000015,801.323,58.30000305
7630,187.10001,88.3000031,1053.268,83.69999695
5718,186.10001,88.9000015,1023.268,83.80000305
4070,184.5,86.8000031,1019.767,82.19999695
494,201.60001,68.5,900.545,58.69999695
2239,181.60001,89.1999969,1008.21,83.90000153
4769,199.39999,69.8000031,805.875,59.5
7658,186.3,90.3000031,968.9883,85.80000305
7132,185.10001,91.5,997.821,86.69999695
2233,197.39999,69.1999969,815.214,59.19999695
11421,185.0,90.9000015,1038.21,86.59999847
5485,182.3,88.5999985,1004.825,84.19999695
11389,186.60001,91.4000015,1067.043,86.30000305
5565,183.2,90.0,996.6537,85.5
2578,185.10001,88.9000015,1023.268,84.5
674,182.89999,91.5,982.8794,86.30000305
251,184.5,89.8000031,986.3813,85.0
78,186.0,92.3000031,1026.654,86.80000305
4286,186.60001,90.3000031,1040.545,85.19999695
5917,185.8,88.6999969,1109.766,84.0
1506,183.39999,88.5999985,1018.599,83.40000153
1813,200.39999,69.9000015,802.49,59.80000305
1847,182.7,89.6999969,1011.712,84.5
1283,186.3,89.0,1008.21,84.59999847
2968,197.89999,69.5999985,810.545,60.0
2150,182.39999,91.1999969,1011.712,85.5
4860,201.5,68.8000031,831.323,58.80000305
7500,187.2,89.4000015,1076.265,84.5
7210,184.2,91.0,973.6576,86.59999847
3942,201.3,69.1999969,792.1011,59.59999847
9294,183.3,88.8000031,1024.436,83.59999847
708,182.89999,91.6999969,981.712,86.90000153
1092,186.2,90.0999985,1087.821,85.40000153
9629,186.7,91.3000031,1106.265,86.30000305
4550,183.3,88.0,1003.658,83.09999847
11317,185.2,89.5,1079.766,84.69999695
912,197.8,70.1999969,789.7665,60.19999695
3307,197.60001,69.0,782.8794,59.09999847
4896,184.2,88.4000015,1008.21,83.5
3302,183.8,88.9000015,986.3813,84.40000153
515,203.5,68.8000031,888.988,58.69999695
38,202.39999,69.5,914.319,59.90000153
3881,198.7,70.452079,805.48,60.542239
6830,187.10001,93.6999969,984.0467,88.19999695
4688,203.7,69.1999969,869.377,59.30000305
9423,184.10001,92.3000031,1007.043,87.69999695
6221,185.10001,86.0999985,1105.097,81.5
5491,200.10001,68.6999969,808.21,58.90000153
11509,189.0,92.3000031,1084.319,87.69999695
5973,198.0,71.0999985,793.2685,61.09999847
2225,198.89999,69.4000015,811.712,59.09999847
3722,186.8,90.5999985,1054.436,85.40000153
7951,185.60001,88.9000015,1068.21,84.30000305
6488,183.10001,90.4000015,958.5992,85.69999695
8257,184.8,88.5999985,1024.436,84.09999847
9063,186.5,89.9000015,1124.708,85.09999847
5708,198.8,70.452079,805.48,60.542239
10082,184.10001,91.0999985,992.1011,86.5
5425,187.7,87.3000031,1072.879,82.69999695
9799,187.5,90.452079,1005.48,85.542239
4950,184.10001,90.4000015,959.7665,85.40000153
7599,184.89999,89.6999969,1057.821,84.69999695
2252,196.2,68.1999969,798.9883,58.69999695
2995,200.0,70.4000015,803.658,60.19999695
5332,186.0,89.4000015,1093.541,84.0
9305,183.5,87.9000015,1053.268,83.59999847
8566,181.7,91.1999969,1005.875,86.5
7958,187.3,89.5999985,1075.097,84.69999695
8248,185.5,90.0999985,1028.988,85.0
1927,196.2,69.3000031,780.5447,59.0
5997,200.8,72.0999985,794.4358,61.59999847
3546,185.7,90.452079,1005.48,85.542239
2378,188.0,89.5,1118.988,84.59999847
4015,186.10001,88.3000031,989.7665,83.40000153
803,202.0,68.3000031,925.875,59.09999847
3097,184.39999,89.5999985,966.7704,85.09999847
2018,184.5,87.5,1040.545,82.5
3080,198.39999,69.6999969,764.4358,60.40000153
3659,203.2,68.5,890.156,58.80000305
10640,186.2,91.9000015,995.6031,87.59999847
5685,187.60001,88.4000015,1094.708,83.69999695
2956,197.3,68.9000015,805.875,59.0
3646,188.3,88.9000015,1077.432,84.0
4782,183.10001,88.3000031,1046.265,83.69999695
11433,183.2,91.4000015,966.7704,86.69999695
9367,187.0,91.4000015,1103.93,86.90000153
10813,186.10001,91.1999969,992.1011,86.69999695
11264,186.2,93.1999969,981.712,88.19999695
4590,201.5,68.3000031,768.9883,58.09999847
2465,199.8,70.9000015,805.875,61.0
3902,184.10001,92.1999969,977.0428,87.30000305
11466,183.3,90.452079,1005.48,85.542239
9672,186.60001,92.9000015,951.712,88.09999847
6650,186.89999,87.3000031,1080.934,83.5
5669,201.39999,68.3000031,893.541,59.0
4922,198.10001,67.8000031,784.0467,58.59999847
1901,182.89999,89.6999969,980.5447,84.5
4340,200.7,69.0,790.9338,59.30000305
3379,187.2,89.0,1099.377,85.09999847
7030,186.89999,90.5999985,1055.486,85.59999847
11781,186.2,91.0999985,1020.934,86.80000305
6194,186.7,88.6999969,1092.49,84.30000305
10194,184.5,90.8000031,995.6031,86.0
11315,185.10001,89.4000015,1090.156,84.90000153
5773,182.7,89.0999985,978.2101,84.30000305
146,182.2,89.9000015,1027.821,85.30000305
3314,198.39999,68.5999985,780.5447,59.0
7355,183.8,89.4000015,985.214,84.69999695
1402,197.0,70.6999969,807.043,60.30000305
5149,186.39999,88.0999985,1094.708,83.59999847
1111,184.10001,89.5999985,993.2685,84.80000305
5813,203.60001,68.4000015,903.93,58.40000153
7510,186.10001,89.5999985,1072.879,84.59999847
1977,183.2,90.9000015,1001.323,86.0
8401,183.8,89.8000031,1003.658,84.80000305
11,189.10001,89.9000015,1103.93,85.0
1285,185.1265,90.452079,1005.48,85.542239
4552,200.3,69.0999985,802.49,58.80000305
2790,182.10001,89.6999969,1024.436,84.69999695
2070,186.7,89.0,1125.875,84.19999695
5085,185.3,89.4000015,1105.097,84.5
55,187.3,90.9000015,1090.156,86.09999847
547,188.8,89.5,1103.93,84.30000305
8532,182.60001,90.5,989.7665,85.69999695
8547,184.0,90.9000015,1000.156,86.30000305
857,182.39999,91.0,990.9338,86.40000153
10266,188.2,90.0999985,1090.156,85.0
10934,185.39999,90.5999985,1028.988,86.0
1346,201.89999,69.1999969,900.545,59.5
9137,186.3,91.6999969,1106.265,86.80000305
4742,197.60001,68.5999985,802.49,58.5
8990,183.5,90.5,984.0467,85.59999847
815,201.3,69.1999969,921.323,59.69999695
2038,200.7,68.4000015,861.323,58.69999695
1114,183.5,89.1999969,982.8794,84.69999695
11417,185.10001,91.4000015,1047.432,86.90000153
1260,200.39999,69.9000015,828.988,60.5
3184,202.60001,68.5,903.93,58.19999695
4060,182.89999,88.8000031,1040.545,84.59999847
4034,201.3,67.5,792.1011,57.5
8037,186.3,91.0,1019.767,85.5
1565,181.89999,86.1999969,1005.48,82.19999695
5586,185.10001,87.5999985,1094.708,83.30000305
11767,185.10001,91.9000015,1008.21,87.09999847
1359,186.2,88.5999985,1102.879,83.90000153
629,200.7,70.5,811.712,60.5
4232,186.3,88.4000015,1116.654,83.09999847
4435,203.0,67.8000031,903.93,58.09999847
3353,185.7,89.0,985.214,84.09999847
1909,196.3,69.3000031,767.821,59.59999847
11144,186.0,90.5999985,990.9338,85.69999695
4947,184.0,90.0,970.1556,84.69999695
8598,182.89999,87.3000031,942.4903,82.90000153
3882,186.60001,90.452079,1005.48,85.542239
9649,185.60001,91.6999969,1014.047,86.80000305
3854,199.89999,67.8000031,830.156,58.40000153
5810,202.0,68.4000015,901.712,58.69999695
4085,183.5,87.5999985,1028.988,82.80000305
1004,183.3,87.8000031,1050.934,83.19999695
1746,196.2,69.0999985,778.2101,59.09999847
7974,185.39999,88.4000015,1071.712,83.5
3249,182.89999,86.1999969,1005.875,81.40000153
4762,198.8,68.8000031,792.1011,59.0
11475,187.10001,92.4000015,960.9338,87.0
10820,187.3,91.6999969,992.1011,87.09999847
8137,185.8,88.3000031,1005.875,83.80000305
7572,183.0,85.1999969,1005.48,80.59999847
1994,185.3,89.0,1052.101,84.09999847
2,186.10001,90.4000015,1019.767,86.0
478,199.7,69.5999985,804.825,59.90000153
5457,199.10001,69.8000031,805.875,60.0
3496,183.8,89.0999985,997.821,84.0
9260,183.89999,88.3000031,1024.436,83.5
8714,185.3,90.6999969,982.8794,85.69999695
25,186.10001,89.5999985,1109.766,85.0
1462,198.2,69.4000015,825.486,59.09999847
4247,202.7,68.3000031,914.319,58.5
5985,199.0,70.3000031,795.6031,60.59999847
1099,184.60001,89.5999985,982.8794,84.80000305
1503,198.60001,68.5,827.821,58.40000153
2369,187.0,90.0,1110.934,84.69999695
4452,188.3,88.0999985,1094.708,83.5
3967,185.10001,90.5,987.4319,85.30000305
2465,184.8,90.9000015,1005.875,86.0
7256,184.10001,90.0,978.2101,85.09999847
3383,200.7,68.0999985,906.265,58.40000153
206,197.8,70.0,820.934,59.90000153
4318,200.3,68.0,823.268,58.80000305
8780,184.0,92.4000015,975.9922,87.80000305
8707,185.60001,91.0,1009.377,85.80000305
4159,201.39999,71.3000031,789.7665,61.59999847
2924,198.5,68.0999985,788.5992,58.80000305
151,200.3,70.9000015,831.323,60.40000153
2910,198.3,69.8000031,814.047,60.19999695
11025,183.5,89.9000015,966.7704,85.19999695
3063,185.89999,88.5999985,955.214,84.19999695
3402,185.0,87.8000031,1083.268,83.69999695
5153,189.7,88.4000015,1103.93,83.69999695
2443,199.39999,70.1999969,912.101,60.19999695
5213,197.7,72.1999969,773.6576,62.19999695
21,186.89999,89.8000031,1120.156,84.90000153
1937,185.10001,90.8000031,1015.214,85.30000305
1566,184.60001,90.452079,1005.48,85.542239
843,198.7,69.8000031,775.9922,60.59999847
7531,183.2,88.3000031,989.7665,83.30000305
4802,199.8,69.0,848.599,59.0
981,198.39999,70.5999985,784.0467,60.5
3594,184.60001,88.8000031,1002.49,84.19999695
1441,197.8,71.0999985,828.988,61.19999695
2631,202.60001,70.6999969,907.432,60.69999695
6490,182.5,90.5,975.9922,85.90000153
3612,197.2,67.5,825.486,58.09999847
4891,184.8,88.5,1005.875,83.80000305
1875,183.7,89.5,1002.49,84.59999847
3149,188.39999,88.5999985,1116.654,83.19999695
1228,183.2,89.5999985,1024.436,84.90000153
8431,184.0,87.3000031,988.5992,82.69999695
8917,183.5,91.6999969,958.5992,87.0
5084,185.89999,89.3000031,1100.545,84.5
4345,200.8,69.4000015,790.9338,59.5
1779,184.2,88.4000015,1052.101,83.59999847
5261,182.89999,91.8000031,970.1556,86.80000305
2918,184.2,89.3000031,1007.043,84.5
4058,185.0,90.452079,1005.48,85.542239
2708,196.8,69.5,777.0428,60.0
1380,185.2,89.3000031,1105.097,85.19999695
4658,201.8,67.5999985,759.7665,57.80000305
6541,183.2,89.0999985,986.3813,84.09999847
10376,187.10001,91.8000031,979.3774,87.0
3091,200.8,69.9000015,759.7665,60.0
11245,185.2,92.0999985,1015.214,87.80000305
715,184.10001,90.452079,1005.48,85.542239
3293,198.10001,69.5,786.3813,59.5
4373,198.39999,69.6999969,760.9338,59.90000153
4367,199.8,69.8000031,766.7704,59.80000305
5559,198.60001,69.5999985,795.6031,59.90000153
2023,183.60001,87.5,1058.988,83.19999695
2940,198.7,69.0,798.9883,59.0
5699,187.39999,90.452079,1005.48,85.542239
610,200.3,68.9000015,912.101,59.30000305
9714,188.0,93.1999969,1017.432,88.19999695
8586,182.5,88.5999985,1002.49,84.09999847
10063,184.7,90.3000031,1015.214,85.40000153
10289,187.89999,92.0999985,1076.265,86.80000305
5133,201.5,68.6999969,903.93,59.30000305
6757,187.7,92.0999985,993.2685,87.30000305
1519,183.5,88.0,1017.432,83.30000305
7101,184.60001,91.5999985,993.2685,86.69999695
2607,186.10001,88.8000031,1109.766,84.0
1102,199.5,69.5,797.821,59.80000305
3576,197.7,67.5,827.821,58.19999695
1525,183.7,87.5,1012.879,82.90000153
11055,186.5,91.4000015,1025.486,86.59999847
3229,186.5,89.4000015,1095.875,84.59999847
4516,200.7,67.4000015,826.654,57.09999847
7365,183.8,90.0,990.9338,85.0
4905,200.5,68.1999969,802.49,58.30000305
1482,183.89999,88.8000031,1030.156,84.09999847
5229,198.2,70.1999969,773.6576,60.40000153
5384,202.10001,68.1999969,902.879,58.30000305
1331,184.7,89.1999969,1097.043,84.80000305
10419,183.5,90.9000015,980.5447,86.5
7235,183.60001,89.5999985,979.3774,84.59999847
11427,182.3,91.4000015,968.9883,86.69999695
3366,184.2,88.3000031,998.9883,84.19999695
3709,186.3,88.5,1078.599,83.80000305
860,200.39999,71.4000015,795.6031,61.59999847
4377,198.7,69.0,789.7665,59.30000305
6524,182.8,90.0,966.7704,84.59999847
1799,184.10001,90.452079,1005.48,85.542239
47,189.8,90.5,1109.766,85.69999695
869,182.2,91.0999985,981.712,86.59999847
1089,186.2,89.6999969,1093.541,85.09999847
7305,185.3,90.0999985,1011.712,84.90000153
2848,202.60001,70.452079,805.48,60.542239
3370,185.60001,92.8000031,1005.48,85.69999695
52,188.10001,90.6999969,1108.599,86.0
542,200.5,68.6999969,903.93,59.40000153
7347,184.2,89.0999985,1017.432,84.30000305
4353,184.89999,89.5999985,994.4358,84.80000305
5595,200.8,66.9000015,909.766,57.90000153
2931,197.60001,68.8000031,800.156,59.19999695
7639,186.7,89.4000015,1041.712,84.30000305
11381,185.2,90.9000015,1035.875,86.19999695
3057,183.0,88.9000015,1000.156,84.19999695
3926,186.7,90.8000031,971.3229,85.40000153
2021,183.8,87.5,1053.268,82.80000305
1667,196.5,69.9000015,795.6031,60.09999847
3363,183.3,88.5999985,1002.49,83.59999847
10997,184.10001,90.1999969,1052.101,85.59999847
9861,190.2,94.5999985,1018.599,89.0
1394,183.60001,89.5999985,1095.875,84.80000305
11619,183.7,89.0999985,1019.767,84.30000305
4967,198.39999,69.9000015,808.21,59.90000153
1799,199.10001,70.452079,805.48,60.542239
2541,184.60001,89.1999969,1049.766,84.5
2334,202.0,69.4000015,922.49,59.69999695
5200,201.10001,71.3000031,748.2101,60.80000305
1967,196.8,69.9000015,807.043,60.0
3769,200.7,68.3000031,854.436,58.0
11269,185.39999,94.1999969,957.4319,89.19999695
800,187.60001,90.0999985,1101.712,85.0
1305,200.8,69.5999985,921.323,59.5
562,185.5,88.9000015,1125.875,84.30000305
5654,203.89999,67.1999969,894.708,57.69999695
4034,186.3,87.5,992.1011,82.5
4846,184.0,88.5999985,1033.658,84.19999695
4498,185.8,88.0,1030.156,82.90000153
4942,182.8,93.1999969,1005.48,88.80000305
4686,186.3,88.8000031,1075.097,83.90000153
3406,200.3,68.4000015,895.875,58.69999695
1096,187.0,92.4000015,1008.21,87.40000153
79,201.0,72.0,816.265,62.0
175,182.0,89.8000031,1035.875,84.5
4842,201.60001,68.8000031,839.377,58.80000305
11624,183.39999,88.4000015,993.2685,83.90000153
3786,201.3,70.0,811.712,60.0
7502,185.39999,89.0999985,1069.377,84.59999847
44,204.7,70.0999985,909.766,60.19999695
9008,185.60001,87.8000031,990.9338,82.59999847
10120,184.39999,91.5,1002.49,86.19999695
3022,197.60001,71.3000031,812.879,61.40000153
2668,184.7,92.9000015,1002.49,87.5
1095,188.3,93.8000031,1010.545,88.40000153
165,200.8,70.8000031,832.49,60.0
3003,183.5,89.4000015,1004.825,84.69999695
5667,189.2,88.0999985,1090.156,83.5
6489,184.7,90.5999985,968.9883,86.0
3936,201.5,69.1999969,788.5992,59.5
7602,186.8,90.0999985,1050.934,85.0
11051,186.5,93.1999969,949.3774,88.09999847
9801,187.0,90.452079,1005.48,85.542239
5264,185.2,92.5,970.1556,86.69999695
2720,181.89999,90.6999969,994.4358,85.69999695
3933,201.2,69.4000015,784.0467,59.40000153
2961,197.10001,69.0999985,803.658,59.09999847
7100,184.7,92.3000031,989.7665,86.80000305
5806,199.60001,68.1999969,837.043,58.69999695
9031,186.7,90.452079,1005.48,85.542239
3455,184.5,88.8000031,1016.265,83.69999695
11123,187.10001,91.3000031,1005.875,86.09999847
11234,185.2,91.9000015,1007.043,87.19999695
9358,187.10001,91.4000015,1097.043,86.90000153
3127,200.39999,68.4000015,910.934,58.59999847
6684,189.3,90.452079,1005.48,85.542239
4361,200.10001,70.9000015,767.821,60.90000153
5698,185.1265,90.452079,899.7665,85.542239
11371,185.3,90.5999985,1045.097,86.09999847
6344,186.7,86.9000015,1117.821,82.19999695
1209,184.2,90.1999969,1034.825,85.09999847
11428,184.5,92.0999985,972.4903,86.69999695
10277,189.5,92.4000015,1080.934,87.69999695
3449,184.8,88.9000015,1010.545,83.59999847
8465,185.39999,90.8000031,1022.101,85.80000305
5467,183.0,88.5,1019.767,83.90000153
8295,184.89999,88.1999969,1054.436,83.59999847
4549,199.89999,68.6999969,800.156,58.30000305
3333,183.5,89.0,978.2101,84.09999847
2383,202.7,70.6999969,907.432,60.69999695
72,186.0,92.5,1039.377,87.19999695
10996,185.2,90.5,1047.432,85.09999847
1618,186.7,89.5,1109.766,84.40000153
3406,185.3,88.4000015,1095.875,83.69999695
11665,186.3,92.3000031,1018.599,87.5
2887,203.3,69.0,900.545,59.19999695
7883,184.89999,88.0,1007.043,83.40000153
4926,199.5,67.0999985,782.8794,57.90000153
1523,197.60001,67.9000015,826.654,58.30000305
8283,186.2,88.8000031,1073.93,83.40000153
1612,199.8,69.5999985,909.766,59.90000153
7898,186.2,85.8000031,1026.654,81.69999695
3398,185.39999,87.9000015,1118.988,83.19999695
5612,189.10001,88.8000031,1109.766,84.0
4339,198.3,68.8000031,795.6031,59.69999695
7357,184.39999,89.3000031,984.0467,84.80000305
4580,198.8,68.4000015,773.6576,58.69999695
2433,200.2,69.5999985,909.766,59.90000153
1310,187.10001,88.8000031,1107.432,84.19999695
1605,202.0,70.6999969,894.708,60.59999847
2658,183.0,91.3000031,1007.043,86.0
813,187.0,89.0999985,1120.156,84.40000153
10527,184.39999,88.5999985,1014.047,84.30000305
10496,183.10001,90.3000031,1016.265,85.59999847
11425,183.2,90.5,971.3229,85.69999695
10607,186.7,90.3000031,975.9922,85.40000153
5399,187.0,87.4000015,1105.097,82.59999847
5123,187.60001,88.9000015,1108.599,84.0
4969,198.8,70.4000015,803.658,60.5
1295,187.39999,88.8000031,1083.268,84.19999695
3530,199.2,68.0,824.436,58.30000305
9508,186.60001,92.1999969,1010.545,87.0
2494,184.10001,89.5,1003.658,85.0
7177,184.89999,89.0999985,995.6031,84.40000153
1022,201.39999,68.3000031,845.097,58.40000153
7509,188.0,89.5999985,1080.934,85.09999847
2720,196.89999,70.6999969,794.4358,60.69999695
173,182.89999,89.3000031,1025.486,84.90000153
4213,188.2,88.3000031,1116.654,83.40000153
2673,184.3,91.6999969,990.9338,86.5
200,197.60001,70.0,834.825,60.40000153
169,197.89999,69.5,832.49,59.5
1186,183.3,90.0,1002.49,84.90000153
6379,185.10001,89.3000031,1005.875,84.40000153
5189,199.89999,70.452079,805.48,60.542239
10143,183.7,92.1999969,972.4903,87.59999847
3699,200.39999,68.6999969,880.934,59.30000305
3704,200.39999,68.5999985,877.432,59.0
971,198.3,70.1999969,781.712,60.59999847
6778,186.5,92.5,986.3813,87.69999695
2037,198.39999,68.1999969,856.654,58.59999847
6519,182.7,89.5,959.7665,84.5
3322,198.2,68.8000031,774.8249,59.40000153
3368,198.2,68.4000015,789.7665,59.19999695
4981,183.3,90.0,989.7665,85.0
235,183.89999,89.4000015,996.6537,84.69999695
535,188.60001,91.0999985,1065.875,86.40000153
72,201.0,72.5,839.377,62.19999695
11580,185.60001,91.6999969,974.8249,86.69999695
1893,182.0,89.1999969,986.3813,84.40000153
5830,203.39999,68.3000031,900.545,58.59999847
8883,184.89999,92.0,984.0467,87.0
2823,182.2,88.0999985,1012.879,83.5
10130,184.5,91.5999985,1004.825,86.80000305
1593,203.2,70.5,897.043,60.19999695
1821,200.8,70.0999985,812.879,60.0
6890,186.10001,89.4000015,1007.043,84.59999847
6586,183.60001,90.452079,1005.48,85.542239
4689,186.2,88.5999985,1058.988,83.90000153
4075,197.7,67.4000015,812.879,57.40000153
1865,200.3,70.6999969,807.043,60.5
3835,186.8,89.1999969,1010.545,84.09999847
5697,188.8,91.1999969,940.1556,85.90000153
3338,199.2,68.6999969,780.5447,59.30000305
2879,186.39999,88.3000031,1102.879,83.90000153
3070,199.3,70.1999969,763.2685,60.69999695
4731,183.8,88.6999969,1001.323,83.59999847
844,184.10001,90.4000015,984.0467,86.0
3234,202.3,69.4000015,900.545,59.40000153
4754,181.60001,88.4000015,984.0467,83.59999847
7029,188.2,90.5999985,1067.043,85.40000153
247,182.5,89.6999969,988.5992,85.30000305
5558,186.10001,89.5999985,1014.047,85.0
4230,185.60001,88.1999969,1116.654,83.09999847
5487,185.10001,88.3000031,1027.821,83.69999695
41,203.0,69.5999985,913.152,60.09999847
7956,186.2,89.0999985,1073.93,84.30000305
5437,200.5,70.452079,805.48,60.542239
2405,201.2,71.3000031,897.043,61.5
11292,187.7,91.5,1091.323,86.80000305
3400,187.7,88.4000015,1099.377,83.40000153
909,182.8,90.4000015,981.712,85.5
5572,199.0,70.0999985,792.1011,59.90000153
1146,184.10001,90.1999969,1008.21,85.09999847
4806,200.3,68.1999969,840.545,58.09999847
11671,184.3,91.0999985,1016.265,87.09999847
5140,189.60001,89.1999969,1098.21,84.30000305
4472,186.10001,87.6999969,1087.821,83.30000305
8047,185.8,91.3000031,987.4319,86.40000153
1913,198.7,69.5,777.0428,59.5
6090,185.10001,88.0999985,1116.654,83.30000305
1500,196.2,68.6999969,820.934,58.59999847
5777,182.60001,88.5999985,996.6537,83.69999695
197,197.39999,70.3000031,819.767,60.40000153
10772,185.8,90.3000031,993.2685,85.69999695
2947,183.5,90.0,1011.712,85.19999695
114,200.2,70.452079,805.48,60.542239
11570,184.0,91.9000015,982.8794,87.09999847
207,201.3,71.5999985,792.1011,61.0
896,197.7,69.8000031,782.8794,60.0
5622,188.89999,88.1999969,1113.152,83.40000153
963,196.8,70.4000015,777.0428,60.5
5815,185.89999,87.5999985,1100.545,83.09999847
4899,198.7,68.1999969,802.49,58.30000305
5115,188.0,89.3000031,1098.21,84.30000305
9846,188.3,93.8000031,1004.825,88.69999695
2890,203.2,68.6999969,895.875,58.80000305
4032,199.8,67.5,794.4358,57.59999847
908,182.39999,89.9000015,971.3229,85.40000153
2979,185.2,90.5,1009.377,85.40000153
3947,184.3,89.5999985,993.2685,84.5
5307,200.10001,69.4000015,748.2101,59.40000153
651,199.10001,71.6999969,766.7704,61.69999695
7359,184.5,89.4000015,988.5992,84.69999695
19,201.0,69.6999969,909.766,59.90000153
730,182.10001,90.0,1045.097,84.80000305
8957,185.5,90.5999985,979.3774,85.5
3785,184.89999,89.5999985,1016.265,84.5
5167,189.0,88.8000031,1100.545,83.90000153
856,185.5,91.4000015,995.6031,86.30000305
2804,197.10001,68.6999969,827.821,58.40000153
9133,187.8,93.1999969,1109.766,87.5
4909,185.3,88.4000015,1007.043,83.59999847
8965,183.89999,89.9000015,973.6576,85.09999847
11216,185.39999,93.0,998.9883,88.0
10774,187.5,90.8000031,998.9883,86.09999847
6932,188.7,90.452079,1005.48,85.542239
7595,185.60001,88.6999969,1046.265,84.19999695
10740,186.7,92.4000015,984.0467,87.40000153
2414,184.7,91.5999985,1098.21,86.5
2960,184.8,89.0999985,1008.21,84.30000305
8642,185.39999,92.6999969,994.4358,87.69999695
1299,199.89999,68.5999985,915.486,58.80000305
10952,185.39999,90.1999969,1037.043,85.59999847
5716,198.0,69.0999985,827.821,59.19999695
2963,181.89999,89.0,1001.323,84.40000153
3989,183.0,89.4000015,993.2685,84.59999847
5173,189.10001,88.8000031,1093.541,84.09999847
